,fileName,dblock_Id,tile,year,content,Town,county,region,country
27,NI-208000-351000-16,NI-208000-351000,16A TYPICAL PUPIL'S  DAY,1986," I wake up in the morning at abouteight o'clock.Having put on my greyand blue school uniform,I have breakfast_ a bowl of cornflakes or tea and toast.Hurriedly my sister and Irun to catch an Education bus. We arrive at St.Patrick's Primary schoolat about 9.20 a.m.First we correct the homework.At 10.40 we have a twenty minute break during which we can playcomputer games or outdoor games. Back to work again! It's maths untildinnertime.After our forty_five minute lunch_break we enjoy practical subjects until 3.00. On arriving home I change my clothes and enjoy a cup of tea.Homework completed,I can watch television or go cycling until bedtime.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
28,NI-208000-351000-17,NI-208000-351000,17AMENITIES,1986," There are a limited number ofrecreational facilities within thisarea.Two playgrounds provide enjoyment for children.The play_area which islocated in Fairview Park has 2 sets of swings,a roundabout,a see-saw and agrass surface for games.The other area lies beside our school and the Community Centre.It offers similar amenities but it also includes a tennis-court and a weather pitch. One building, which provides entertainment for all age groups, is the Community Centre,built and financed by the Parish of Botha.It is used practically every day of the week for Youth Club activities, badminton,bingo,indoor soccer,card playing,concerts,ceili,Irish dancing classes,pre-school playgroup and for meetings of variousclubs and organisations.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
29,NI-208000-351000-18,NI-208000-351000,18GIRL GUIDES AND BOY SCOUTS,1986," The old St.Patrick's Hall, rememberedby capacity audiences as the venue for so many fine productions of playswritten mostly by Irish authors,is now the meeting place for Boy Scouts and Girl Guides. Friday evenings from7.30 pm to 9.00 pm sees the Scouts engaged in various games, activities and training, while on Tuesdays, during the same hours,the Guides are similarly occupied. Both groups havetheir annual camping holiday eachsummer, which is generally regarded as the highlight of the year'sactivities. The cost of this to each boy or girl usually works out betweenten and fifteen pounds.The Scouts'uniform is predominantly blue andnavy, while the Guides' is blue andbrown.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
30,NI-208000-351000-19,NI-208000-351000,19HOUSING,1986," Most of the housing programme in thisarea is either private development orcarried out by the Northern IrelandHousing Executive.We have a number ofhousing estates, Prince Andrew Terrace being the oldest, which has twelve houses, six built in 1952 and the rest in 1960.In 1964 the Housing Executiveerected six more at Erne Terrace.Three years later a housing estate was developed at Knockmore Park.Here, 12 houses were built in 1973 and 22 morehouses were erected at Fairview Park.A further 49 houses were completed in1976 and 16 houses were provided in1983 at Mill Green.Many householders lately have been availing of Government grants for housingrenovations. ",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
31,NI-208000-351000-2,NI-208000-351000,02GENERAL FARMING,1986," Local farmers concentrate chiefly on Dairy farming and sheep-rearing.On a dairy farm one will find Friesian cows for milking.Their calves are sold as drop calves at the local market held every Thursday in Enniskillen. In recent times the E.E.C. has curtailedmilk production in N.Ireland forcing some small farmers to change from milk production to ""sucking calves"". The rough grazing land and rising hills whichcharacterise much of the area providean ideal pasture for sheep. Farmers are kept busy during the Summer season with making hay,silage and turf-cutting.In recent times numerousdrainage and other development schemes have been carried out with the aid ofa large Government grant. ",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
32,NI-208000-351000-20,NI-208000-351000,20THE SILLIES RIVER,1986," The Sillies river, in its ten milesand more of twisted course, from its source at Bunnahone to the Erne, flows through the little village ofDerrygonnelly where it kept threemills a-turning for many a year. Leaving the village it slows downalong ground that is too level till it grows sluggish and sometimes floodsthe long valley below. In recent timesmany thousands of poundshave beenspent by the Drainage Board on draining the river with some success,by cleaning and deepening it but not ""meddling"" with its course.According to the legend connected with St.Faberit has been deemed unlucky to meddle with the flow of the river.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
33,NI-208000-351000-3,NI-208000-351000,03A TYPICAL FARMER'S DAY,1986," I lazily drag myself out of bed around 8 o'clock in the morning.Time to gooutto a nearby field to drive my herd of 25 dairy cows into the milking parlour.Here, all utensils have to besterilized before and after use.Themilking process lasts about an hour. It's breakfast at last,at a more leisurelypace.I now check my non-milkingstock.The silage harvester arrives which means continuous work forthe rest of the day,stopping only fordinner.It's time for another break only this time to milk again.The farmlabourer continues the silage cuttinguntil I rejoin him after milking.I finally enjoy a well-earned rest. ",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
34,NI-208000-351000-4,NI-208000-351000,04TULLYCARBRY FOREST,1986," This forest, which covers an area of approximately 35 hectares, was planted by the Department of Agriculture between 1959-62. Sitka Spruce andNorway Spruce are the main types oftrees planted there.Sitka Spruce,a native of Western North America, was first introduced into Ireland in 1834. It yields a good quality whitish coloured timber which is easily worked and strong.Norway Spruce, a native of Central and Northern Europe, was first introduced into Ireland in 1700.It grows rather more slowly than Sitkabut is more windfirm.Young NorwaySpruce are used for Christmas trees. On reaching maturity, around the year 2000, the timber in thisforest will be used mostly for chipboard, posts and fencing.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
35,NI-208000-351000-5,NI-208000-351000,05FISHING AND SHOOTING,1986," There are ample opportunities forthose who are keen on fishing andshooting to pursue their sportingactivities.Perch are plentiful inCarrick, Monawilkin and Tonagh lakes while the Sillies river,and it's tributaries,produce perch, bream, pike and indeed, the occasional trout.Spinning and worming are the usual methods employed by the fishermen.As a matter of fact the Sillies, which is very adjacent to the village ofDerrygonnelly, provides many hours offishing pleasure to the young people of the area. Shooting enthusiasts derive much pleasure from the pursuitof pheasants, wild duck and snipewhich are usually fairly plentiful.Indeed wild geese are often seen onthe lakes and rivers.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
36,NI-208000-351000-6,NI-208000-351000,06CRANNOG ON CARRICK LAKE,1986," The townland of Carrick is situated to the north-west of Derrygonnelly. Historically it is an interesting area offering a few notable features.TheCrannog, which one could describe as a small island farmstead, wasartifically made.The name ""Crannog""derives from the Irish Crann (a tree), probably because of the many trees used to secure the foundation.It dates back to the Late Bronze Age andEarly Christian Times. It could also havebeen used for protection against enemy tribes as well as wild animals. ",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
37,NI-208000-351000-7,NI-208000-351000,07CHURCH RUINS AND GRAVEYARD,1986," Beside Carrick Lake we find the ruinsof Carrick Lake Chapel and graveyard,dating from around the 1400's.A modern writer tells us that it measured 60ftby 18ft inside.Only parts of the two gables remain.It seems to have been aprivate Chapel of the ruling family, before the Ulster Plantation.It mayhave existed as a place of worship for the local Catholic people until penaltimes. Since then the Church has fallen into ruin but the graveyard itself isbadly kept and the tombstones aredifficult to read.Some appear to beburied.The oldest inscriptions on theheadstones, which are standing, date back to 1742. ",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
38,NI-208000-351000-8,NI-208000-351000,08THE CANON MAGUIRE PARK,1986," The Canon Maguire Park was first bought by the football club in 1958.It was drained and opened in1962.After 21 years of service it wasfelt that a Prunty Type Pitch wouldserve the community of Derrygonnelly better.Work proceeded and this new pitch was completed in 1983.There wasa grand opening day on the 9th May 1983.The occasion was celebrated byhaving an inter-club 9-a-sidetournament.Even though manyfootballers and supporters volunteered their services, the final outlay onthe project was around Â£60,000.The provision of dressing rooms andtoilets is currently being undertaken. The Park is used for Camogie and Gaelic Football and various othersporting activities.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
39,NI-208000-351000-9,NI-208000-351000,"09THE ""MULQUEEN_PRUNTY"" PITCH",1986," On wet, slow draining soil it is often difficult to construct an all_weathersports ground.In fact, until recently, no entirely satisfactory procedure has been available.This is a new methodfor making all_weather sports andamenity grounds on soils with poor drainage.The method has been thoroughly tested and found very satisfactory. The technique consists of the installation of a special drainage system on a planed or graded site. Subsequently the site is covered witha carpet of 3 to 4 inches of sand.Grass seeds are sown on the levelled sand and the site isfertilised.Fertilisation and goodmanagement are essential in earlyyears.",Derrygonnelly,County Fermanagh,Fermanagh and Omagh,Northern Ireland
40,NI-216000-333000-1,NI-216000-333000,01GAZETTEER,1986,"{ Florencecourt}lies to the south-westof{Enniskillen}the main town in County Fermanagh.In the centre of the block there is {Florencecourt House,}the former home of the Cole family.Most of the local people worked at the house and on the estate.But since{1955}the house has been owned by the{National{Trust}and is open to the public.Surrounding the house there are{picturesque gardens}containg flowers and trees such as rhodedendrons,oak, sycamore,chesnut and scots pine.The rest of the estate is a Forestpark.Growing here is the original {Irish Yew}tree,discovered in{1767.The land in the area is wet and the{soil}is clay.Farmers who have smallfarms,usually have another occupationand use their land for grazing cattleand sheep.The larger farms have dairyherds and make hay and silage.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
41,NI-216000-333000-10,NI-216000-333000,10TOUR OF FLORENCECOURT HOUSE,1986,"{Dining room:}The original ceiling wassaved from the fire by drilling holesfor the water to run through.The tables and chairs belong to{Lord{Rossmore}and the paintings are on loan to The National Trust.{Stairs:}The stairs are made from pinewood,tulip wood and pear wood.They were saved from the fire because theywere thickly carpeted.{Venetian Room:}The name comes from the Venetian windows which overlook theparkland to the front of the house.The room was used as a ladies sewing roomby Lady Enniskillen.{Bedroom:Lady Enniskillen's}bedroom was destroyed in the fire but the room was restored and the original wallpaperhas been replaced.In the room is a large four poster bed and a dressing table on which is a travelling beautycase with a secret compartment. ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
42,NI-216000-333000-11,NI-216000-333000,11UNUSUAL PETS.,1986,"{My gander}is white with a orange beakand orange feet.His name is{Gregory. } Daddy won him at Christmas.He wasmeant to be killed but he was too much of a pet. He has lived at our house for three years now.Sometimes we turn the hose on him he does not like it.He chases the dog,my sisters and me. I have got a{favourite}pet.It is a{lamb.}I got it on my birthday.Therewere three ewes lambing.The other twohad lambed and we went up to the lastone.She had four lambs and one of them was so weak and small that it had to be brought down to the house.The other three went into a shed with theirmother.The little lamb was so smalland helpless that Daddy said if I took good care of it he would give it to me for my birthday.My lamb is called {Stella}after me.She is a big lamb now.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
43,NI-216000-333000-12,NI-216000-333000,12LISBLAKE SCHOOL,1986,"{ Lisblake School}is on the Greentown Road.It was opened{125 years ago}and most of the building is standing though the school is closed.Theoriginal desks and chairs are there. There were between{44 to 61 pupils at the school and there were two teachers -{Mr Growley and Miss Teele.The children started school at the age of{six}and they left at{fourteen}towork at home on the farm or for Lord Enniskillen at Florencecourt House. The only way to get to school thenwas on{foot.}To keep warm the children would bring{turf}for the big open fire and they wore{warm clothes.}The girlswore{long dresses and bonnets and {scarves. The pupils got holidays at{Eastertime,{July and August}and at{Christmas time.The subjects taught were{Reading,{English,Maths,History and Geography.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
44,NI-216000-333000-13,NI-216000-333000,13FARMING,1986," Daddy has three tractors - a{Leyland{270, Ford 4000}and a{Dexter}.The{Leyland}has 72 horse power,the Fordhas 60 house power and the Dexterhas 35 horse power. Daddy has thirty milking cows,seven suckler cows and thirty-five calves. One of the calves is blind.We keep him as a pet and we call him{Barney.}Wekeep him in with a pet lamb and we call him{Larry. We have two dogs ,one is a house dogand the other a sheep dog.Their namesare{Bonzo}and{Skippy. Daddy farms about one hundred and twenty acres.He cuts most of it forsilage.He has three silo pits,threecattle sheds,two sheds to keep machinery in and a{milking parlour. The{milking parlour}holds eight cowsat a time.The{milkman}comes to collect the milk once every two days. ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
45,NI-216000-333000-14,NI-216000-333000,14THE TIMBER MILL,1986,"{The Mill}is about half a mile from our school. The mill was built in {1900.}Inside the house there are fourrooms two upstairs ,two downstairs.The ones upstairs were never usedbecause they were too small. The bedswere downstairs in the living room.Inside the housewas cold because a fire was never put on.{Eight people}lived in the house. Their names were Margraret,Charlie,Irene,Nancy,Robin,Carol,Olive andGloria.Six of them were born in themill house.Irene was 10 when she left.They all went to the{Old Gate{school.The mill itself was used for{cutting{timber.}There was a{corn thrasherbeside the house, it was used for {grinding grain._",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
46,NI-216000-333000-15,NI-216000-333000,15THE GRAND GATES,1986,"{The Grand Gates}are at the entranceto{Florencecourt House}and{Forest {Park.}No one lives in the Gate Lodgesnow.{ The Lodges}were cosy and warm.There were three rooms,the kitchen was the biggest room.There was also a living room and a small bedroom.Outside there was a big back yard.My granny was born in one of thelodges and she lived there for eighteen years until{1942.} Altogether{five people}lived in the lodge.Granny went to the Old GateSchool and left school at sixteen to work in{Florencecourt House}as a{parlour maid.}She worked for Lord andLady Enniskillen for two years until the family moved to the Mill House. The{Forestry Service}now use theLodges for storing equipment.The out side is kept in its original glory. ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
47,NI-216000-333000-16,NI-216000-333000,16FLORENCECOURT PRIMARY SCHOOL,1986,"{ Florencecourt Primary School}wasbuilt in 1958 by Whittaker & Sons. The Principal was{Mr R Thompson}andhis assistants were{Mrs Stevenson}and {Miss Johnston.}Mr Thompson has lived in the school house since 1960. In order that pupils could come toFlorencecourt,3{schools-Druminiskill, {Claddagh and Lisblake-}were closed.Later{Maybane,Corryglass and Crownhall were closed.Mr Thompson taught Primaries 7,8,9 &10 in one room and the two other teachers taught Primaries 1,2,3,4,5 &6 in two other classes.Mr Thompson retired in 1984.Today there are 96 pupils at school.The new Principal is called{Mrs J {Thompson}and she has three assistants.{Mrs Surphlis}teaches{P1,Mrs Scott}hasP2 and P3,{Mrs Beacom}teaches P4 and P5 and{Mrs Thompson}takes P6 and P7.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
48,NI-216000-333000-17,NI-216000-333000,17ORIENTEERING,1986,"My name is{Marilyn Browne}and myfavourite hobby is{orienteering.}It is really easy because you only have to find{markers}which are{hidden}in different places.Orienteering suits {all ages}and you should enjoy this event even more as you become more experienced.When you go orienteering it's best to wear{old clothes,strong{shoes and bring a packed lunch. In a{competition}I only have to pay 20p to get a{map.}Then I{copy the {places where the markers are hidden {onto my map.}I have to find all themarkers as{quickly as possible.}When I get to a marker,there may be a{code}on it,eg{ZQ.}I{check}this with my map and{punch}it with the{stapler}attached tothe marker.Remember when you turn acorner,you turn or{orient}your map tooI go to competitions in{Florencecourt{Forest Park and Castle Archdale Park. ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
49,NI-216000-333000-18,NI-216000-333000,18MY FATHER'S JOB,1986,"{{ Daddy}is{head of the Building Control{Department of Fermanagh District{Council.}His department checks the{plans}and inspects the work of all{buildings in Fermanagh.}There areinspections of each building atvarious stages of the work. When a building starts,daddy inspects the{foundations,}then the{blockworkand{damp proof course.}Later he checks the{roof timbers}and{drains.}The lastinspection is when the building is{complete. Once a month he reports to a meetingof the{District Council}where he answers questions from the local councillers.His department is also responsiblefor the{naming and numbering}of allthe{new housing estates in County {Fermanagh.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
50,NI-216000-333000-19,NI-216000-333000,19MAKING HAY,1986,"My grandfathers farm is at{Drumduff, {Florencecourt.}He has{one hundred and {fifteen acres}of{grazing land}and {thirty-five cows and suckler calves.The rest of the land is used formaking{hay.}Before the hay is made myfather{rolls}the fields with the roller to make sure there are no bumps.This helps when the meadows aremowed.{ Fertilizer}was sown two months ago.It will be one week before the hay is made. Daddy{cuts}the grass and it is left to dry. He uses a{hayflash} toturn the hay. When it is{ready,Mr {Rooney}comes with his{baler and {tractor.}After he has baled it,we lift the bales with the{buckrake}and bringthem into the{hayshed.}Each year wemake{2000 bales.}In the winter we putthe hay in the{link box}and bring it to the cattle in the fields.",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
51,NI-216000-333000-2,NI-216000-333000,02FISHING,1986,"My{favourite hobby}is{fishing.}I've got two fishing rods .One is ten footand the other is six foot six inches.I use fly's,maggots and bait. I've got twelve baits,threes traces for pike fishing,ten floats,twenty hooks,one box of assorted lead shock (weights),a rest for a fishing rod,one net,three tackleboxes and onebig box to keep worms and maggots in.When the top is closed you can use itas a seat.The biggest fish I have ever caught was a pike which weighed{fourteen {lbs six ozs.}I go fishing with John, Humphrey Forde and my father to {Lough McNean,Lough Erne}and{Arney {River.{ { { ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
52,NI-216000-333000-20,NI-216000-333000,20HOUSING,1986,"{ Florencecourt}is a{country area}which you can find{seven miles south of {Enniskillen}and Lough Erne.The biggest house is{Florencecourt House}which belongs to The National Trust.Most of the houses are found along the road near the House, which passes through{Florencecourt village}and along to{Drumlaghy Cross}where it meets the{A32 from{Swanlinbar to Enniskillen. In the village are twenty{N.I.Housing{Executive houses and seven bungalows. {Armstrong's shop}is a{grocery shop,}a {post office}and an{agricultural {supplier}delivering{fertilizer,mealand{coal}to farmers.At{Drumlaghy}are eight more{Executive{houses.}The other houses along thisroad and the A32 are{farmhouses.Lately people who work in Enniskillen have built{new bungalows}here and they like living here instead of the town. ",Florencecourt,County Fermanagh,Fermanagh and Omagh,Northern Ireland
